Water Pump ID,Distance to Nearest Town,Population Served,Installation Year,Water Pump Age,GPS Coordinates,Functioning Status,Water Source Type_['Borehole'],Water Source Type_['Lake'],Water Source Type_['River'],Water Source Type_['Well'],Water Quality_['Clean'],Water Quality_['Contaminated'],Funder_['Oxfam'],Funder_['Red Cross'],Funder_['UNICEF'],Funder_['USAID'],Funder_['World Bank'],Payment Type_['Free'],Payment Type_['Pay per use'],Pump Type_['Hand Pump'],Pump Type_['Motorized Pump'],Pump Type_['Solar Pump']
621,-1.5010869137607064,0.36723425262964754,-0.14288035018733383,0.14288035018733908,"(-20.037855178612094, 24.75649357511645)",0,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
631,-0.12323259907398132,-0.7375073628558495,-0.710224103325768,0.7102241033257732,"(-19.34891109304852, 27.677407996061504)",0,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
642,0.4569165860572713,0.7354814577914799,1.6726196598556555,-1.6726196598556504,"(-19.366188021430304, 27.139584240148455)",1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False
4045,0.5294352341986779,-1.474001773179514,1.445682158600282,-1.4456821586002766,"(-23.638788889091288, 28.984101042160628)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
662,0.6019538823400844,1.4719758681151445,-1.1640991058365153,1.1640991058365207,"(-20.830647373982934, 21.722226700581484)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
672,0.6019538823400844,-0.3692601576940171,-0.9371616045811417,0.937161604581147,"(-22.908911906537593, 26.416309423001543)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
681,0.166841993491645,-0.7375073628558495,0.19752590169572667,-0.19752590169572143,"(-21.30965562236066, 25.90647243505108)",1,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
691,1.3996590118955567,1.8402230732769769,1.1052759067172213,-1.1052759067172162,"(-21.18944587810846, 26.393156527889417)",0,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False
700,-1.4285682656192997,1.1037286629533123,0.651400904206474,-0.6514009042064688,"(-17.775405826401983, 25.541033182039783)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
720,2.052326845168216,-1.8422489783413465,-1.0506303552088285,1.0506303552088339,"(-18.951645750835297, 25.727633978107836)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
728,-1.21101232119508,-0.7375073628558495,-0.25634910081502066,0.25634910081502593,"(-21.792281715970155, 25.050614400418613)",1,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
736,1.182103067471337,-1.1057545680176817,-0.9371616045811417,0.937161604581147,"(-20.534182086837546, 21.625053500348645)",0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
745,-0.848419080488047,1.4719758681151445,0.42446340295110035,-0.42446340295109514,"(-18.535853554270407, 25.260277800951354)",1,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
754,0.31187928977445817,-0.0010129525321847855,0.42446340295110035,-0.42446340295109514,"(-21.320556240305052, 20.040371479414556)",0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
763,-1.21101232119508,0.36723425262964754,1.445682158600282,-1.4456821586002766,"(-21.582803765598637, 27.989309414177434)",1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
774,-0.5583444879224208,-0.3692601576940171,1.5591509092279687,-1.5591509092279636,"(-23.71532370940496, 21.299980250736287)",1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
783,0.31187928977445817,0.36723425262964754,0.3109946523234135,-0.3109946523234083,"(-23.615075576260658, 26.713930322555996)",1,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
792,0.166841993491645,-0.7375073628558495,0.42446340295110035,-0.42446340295109514,"(-19.980719861346458, 28.154047588769338)",1,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
803,-1.2835309693364865,1.4719758681151445,0.5379321535787872,-0.537932153578782,"(-21.897483889088065, 22.167357752302635)",0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
814,-1.21101232119508,-1.1057545680176817,-0.029411599559647,0.029411599559652238,"(-18.27313488704689, 22.005197009401314)",0,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
823,0.021804697208831835,-0.0010129525321847855,-1.7314428589749495,1.7314428589749549,"(-22.036856573982412, 24.987415932055857)",1,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
833,1.8347709007439963,0.7354814577914799,-1.6179741083472627,1.617974108347268,"(-21.84010970862174, 20.107285385673464)",0,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
842,-1.2835309693364865,-1.474001773179514,-0.14288035018733383,0.14288035018733908,"(-18.984567897200275, 19.304750737138793)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
852,1.0370657711885238,2.5767174836006417,1.6726196598556555,-1.6726196598556504,"(-19.06397098703969, 26.626840783017297)",0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
862,-0.12323259907398132,-1.1057545680176817,0.9918071560895345,-0.9918071560895293,"(-19.147586207065252, 25.691258856756004)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
873,0.6019538823400844,-0.3692601576940171,-0.48328660207039437,0.4832866020703996,"(-21.36512365058526, 20.88542308425801)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False
883,0.021804697208831835,-0.0010129525321847855,-1.0506303552088285,1.0506303552088339,"(-17.9317297652082, 27.200952528227248)",0,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False
894,-0.05071395093257474,-0.3692601576940171,0.651400904206474,-0.6514009042064688,"(-19.460788934143263, 25.613495926806845)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
905,-1.0659750249122668,0.36723425262964754,1.445682158600282,-1.4456821586002766,"(-22.68804466477121, 27.83185770495829)",0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
915,-0.26826989535679446,-1.1057545680176817,-0.14288035018733383,0.14288035018733908,"(-21.449587235526064, 24.088685337519863)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False
924,-0.5583444879224208,-1.1057545680176817,-0.48328660207039437,0.4832866020703996,"(-22.393785900367362, 20.733788955129377)",1,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
940,-1.2835309693364865,0.36723425262964754,0.9918071560895345,-0.9918071560895293,"(-18.289590280308072, 19.38813122782319)",1,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
948,-1.4285682656192997,-0.0010129525321847855,-1.3910366070918891,1.3910366070918943,"(-22.574735019915078, 20.390241536035504)",1,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
959,1.4721776600369634,0.7354814577914799,1.3322134079725951,-1.3322134079725898,"(-23.35483215325947, 20.184431746538603)",1,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
968,0.9645471230471173,-0.0010129525321847855,-0.3698178514427075,0.36981785144271273,"(-21.191109412407656, 20.034702125267618)",1,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False
977,-1.718642858184926,1.4719758681151445,1.445682158600282,-1.4456821586002766,"(-23.936108403754428, 25.51370917315978)",0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
987,0.6019538823400844,1.1037286629533123,-1.504505357719576,1.504505357719581,"(-19.275082379159336, 28.168413545078145)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
996,-0.12323259907398132,-0.0010129525321847855,-0.48328660207039437,0.4832866020703996,"(-22.89681087613691, 23.865442611310772)",1,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1007,0.23936064163305157,-0.0010129525321847855,1.445682158600282,-1.4456821586002766,"(-18.351190861118177, 28.901020557961306)",0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1025,0.7469911786228977,-0.0010129525321847855,-0.029411599559647,0.029411599559652238,"(-18.539404687521742, 19.652349798369897)",0,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1036,-0.7759004323466405,0.36723425262964754,-1.0506303552088285,1.0506303552088339,"(-22.239216358773145, 23.918232029198073)",1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1046,1.1095844193299305,-0.0010129525321847855,0.3109946523234135,-0.3109946523234083,"(-21.872209831155136, 23.664649958465954)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False
1065,-0.05071395093257474,-1.474001773179514,1.5591509092279687,-1.5591509092279636,"(-23.84933230333901, 20.564441185437794)",0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
1074,-2.0087174507505523,-1.1057545680176817,1.3322134079725951,-1.3322134079725898,"(-21.035639720625696, 23.97481372564131)",1,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False
1085,0.166841993491645,-0.3692601576940171,-0.029411599559647,0.029411599559652238,"(-21.5030709309568, 20.22367138277453)",1,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
1094,1.0370657711885238,0.36723425262964754,0.42446340295110035,-0.42446340295109514,"(-22.124490890732996, 22.76346864222826)",1,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False
1103,-1.2835309693364865,-0.3692601576940171,0.8783384054618477,-0.8783384054618425,"(-21.186070474379846, 21.639394265931834)",0,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1122,0.8920284749057108,-1.474001773179514,-1.0506303552088285,1.0506303552088339,"(-17.982122351538052, 27.401757669649896)",0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1132,-1.718642858184926,1.4719758681151445,-0.8236928539534549,0.8236928539534601,"(-23.195202736501656, 23.164915019198187)",1,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False
1143,0.5294352341986779,0.7354814577914799,1.445682158600282,-1.4456821586002766,"(-18.262325241422744, 22.272099383252055)",1,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1152,0.9645471230471173,-0.3692601576940171,-0.029411599559647,0.029411599559652238,"(-21.0097243212114, 26.051250079638045)",0,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1163,0.38439793791586474,-0.0010129525321847855,0.9918071560895345,-0.9918071560895293,"(-17.98843878218929, 22.599354585968612)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
1173,0.8195098267643042,2.208470278438809,0.8783384054618477,-0.8783384054618425,"(-19.681062522824647, 23.209008259954672)",0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True
1184,-0.5583444879224208,0.7354814577914799,-0.8236928539534549,0.8236928539534601,"(-17.7801287667109, 23.856358311298283)",0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4046,0.38439793791586474,-1.8422489783413465,1.1052759067172213,-1.1052759067172162,"(-23.549457969627408, 22.230513388214902)",1,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
1203,-1.5010869137607064,-0.0010129525321847855,0.19752590169572667,-0.19752590169572143,"(-19.942529090316516, 23.88316814593027)",0,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False
1213,-0.7033817842052339,-1.474001773179514,-1.6179741083472627,1.617974108347268,"(-20.202061551964583, 22.24850836579239)",1,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
1222,0.6019538823400844,-0.7375073628558495,0.08405715106803985,-0.0840571510680346,"(-18.850952911441684, 23.201984218380233)",0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1233,-0.26826989535679446,-0.3692601576940171,0.5379321535787872,-0.537932153578782,"(-21.733823141236638, 25.192532842062636)",0,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
1243,0.8195098267643042,-0.0010129525321847855,0.5379321535787872,-0.537932153578782,"(-18.94360754481763, 27.0465665585455)",0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
1253,-0.26826989535679446,-0.0010129525321847855,-0.710224103325768,0.7102241033257732,"(-19.949177445876675, 28.010037102039966)",0,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False
1263,0.38439793791586474,-1.1057545680176817,-0.9371616045811417,0.937161604581147,"(-18.065905498434326, 27.205075953411097)",1,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
